page_id,text_id,title,original_title,full_bibliographic_entry,year,publisher,location,language,page_count,clean_content,categories,main_category,time_period
4502,34093,''',1988,"'''[1988]: Production Générale de Films (PROGÃ‰FI), Paris: Rai Due, Roma; Zweites Deutsches Fernsehen, Mainz; Österreichischer Rundfunk, Wien, et al.'''\n\n''Rausch der Verwandlung'' [A color TV mini-series (2 episodes) based on Stefan Zweig's unpubl",1988.0,'''[1988]: Production Générale de Films (PROGÃ‰FI),Paris,,,"'''[1988]: Production Générale de Films (PROGÃ‰FI), Paris: Rai Due, Roma; Zweites Deutsches Fernsehen, Mainz; Österreichischer Rundfunk, Wien, et al.'''\n\n''Rausch der Verwandlung'' [A color TV mini-series (2 episodes) based on Stefan Zweig's unpublished novel ""Rausch der Verwandlung""]\n\nLanguages: Available in French, German, and Italian\nDirector: Ã‰douard Molinaro\nProducer: Christine Gouze-Rénal\nScript writers: Christine Miller (dialogue) and Ã‰douard Molinaro\nCast: Mario Adorf, Catherine Arditi, Evelyne Bouix, Jan Hartl, Tobias Hoesl et al.\nMusic by: Michael Kocáb\nCinematographer: Michael Epp\nRuntime: Not indicated\nReleased in France on 20 February 1989 as ''L'Ivresse de la métamorphose''; released in Germany on 2 May 1988 and Austria on 28 May 1988 as ''Rausch der Verwandlung''; released in Italy as ''L'Ebbrezza della metamorfosi''\nReleased as a DVD film [in German and Italian] by the Alive Vertrieb AG, Köln on 18 September 2014. Runtime: 3 hours and 4 minutes\nReleased as a DVD film in France on 25 January 2016. See: Stefan Zweig au cinéma - 4 DVD\n\n\n\n",Films / Plays / Operas,Films,Late 20th Century (1981-2000)
7564,61116,Rausch der Verwandlung (VIST),,Rausch der Verwandlung (VIST),,,,,,Rausch der Verwandlung (VIST),,,
7565,61120,'''See:''' Rausch der Verwandlung (VIST)\n\n,,'''See:''' Rausch der Verwandlung (VIST)\n\n,,,See,German,,'''See:''' Rausch der Verwandlung (VIST)\n\n,Fiction / Individual Stories (German),Fiction,
4980,35354,"""Triumf und Tragik des Erasmus von Rotterdam"" in ''Critisch Bulletin''",Critical Bulletin,"""Triumf und Tragik des Erasmus von Rotterdam"" in ''Critisch Bulletin'' [Critical Bulletin] [The Hague] No. 6 [1 January 1935], p. 199\n\nThis is a review of the first German edition of Stefan Zweig's historical biography\n\n''Triumph und Tragik des E",1935.0,"""Triumf und Tragik des Erasmus von Rotterdam"" in ''Critisch Bulletin'' [Critical Bulletin] [The Hague] No. 6 [1 January",Wien,,,"""Triumf und Tragik des Erasmus von Rotterdam"" in ''Critisch Bulletin'' [Critical Bulletin] [The Hague] No. 6 [1 January 1935], p. 199\n\nThis is a review of the first German edition of Stefan Zweig's historical biography\n\n''Triumph und Tragik des Erasmus von Rotterdam''. Wien: Herbert Reichner Verlag, 1934\n\n\n\n",Secondary Literature / Authors (Dutch),Secondary Literature,During Lifetime (1881-1942)
3691,26679,''',1,"'''[1]'''. ""Stefan Zweig's 'Chess Novella'. A New Approach to 'The Royal Game'"" in ''Kingpin. Chess Magazine'' [Ilford, Essex], Vol. 34 [Autumn 2001], pp. 20-24\n\n'''Reprinted in:'''\n\n'''[2].''' ''Festschrift für Egbert Meissenburg. Schachforschun",2001.0,2008,Wien,English,875.0,"'''[1]'''. ""Stefan Zweig's 'Chess Novella'. A New Approach to 'The Royal Game'"" in ''Kingpin. Chess Magazine'' [Ilford, Essex], Vol. 34 [Autumn 2001], pp. 20-24\n\n'''Reprinted in:'''\n\n'''[2].''' ''Festschrift für Egbert Meissenburg. Schachforschungen''. Edited by Siegfried Schönle. 875p. Illustrated. Vindobona [Wien]: Refordis Verlag, 2008, pp. 596-604 [Rochadica Festschriften, 1. Unikatedition 1. Unikat, 14]. 2nd edition, 2009\n\n",Secondary Literature / Authors (English),Secondary Literature,Contemporary (after 2000)
2198,9650,"""La Pitié dangereuse ou la démystification du héros"" in Austriaca. Cahiers universitaires d'information sur l'Autriche, No. 6, pp. (53)-63\n\n",,"""La Pitié dangereuse ou la démystification du héros"" in Austriaca. Cahiers universitaires d'information sur l'Autriche, No. 6, pp. (53)-63\n\n",,"""La Pitié dangereuse ou la démystification du héros"" in Austriaca. Cahiers universitaires d'information sur l'Autriche",,French,,"""La Pitié dangereuse ou la démystification du héros"" in Austriaca. Cahiers universitaires d'information sur l'Autriche, No. 6, pp. (53)-63\n\n",Secondary Literature / Authors (French),Secondary Literature,
5266,37185,"""SoÊ»zboshi oÊ»rnida""",In Place of a Preface,"""SoÊ»zboshi oÊ»rnida"" [In Place of a Preface] in Stefan Tsvayg. ''Ayol hayotidan 24 [yigirma to""˜rt] soat. Novella va hikoyalar'' [Twenty-four Hours in the Life of a Woman. Novellas and Stories]. Translated by Botir Raxmanov. 344p. Tashkent: Â«OÊ»zbe",2012.0,"""SoÊ»zboshi oÊ»rnida"" [In Place of a Preface] in Stefan Tsvayg. ''Ayol hayotidan 24 [yigirma to""˜rt] soat. Novella va hikoyalar'' [Twenty-four Hours in the Life of a Woman. Novellas and Stories]. Translated by Botir Raxmanov. 344p. Tashkent: Â«OÊ»zbekistonÂ»",Tashkent,,344.0,"""SoÊ»zboshi oÊ»rnida"" [In Place of a Preface] in Stefan Tsvayg. ''Ayol hayotidan 24 [yigirma to""˜rt] soat. Novella va hikoyalar'' [Twenty-four Hours in the Life of a Woman. Novellas and Stories]. Translated by Botir Raxmanov. 344p. Tashkent: Â«OÊ»zbekistonÂ», 2012, pp. 3-6\n\nPublished online:\n\nhttps://de.calameo.com/read/001267152ae64cacad63a\n\n\n\n",Secondary Literature / Authors (Uzbek),Secondary Literature,Contemporary (after 2000)
5462,41925,"\n""Razruha na edno sŭrtse""",Untergang eines Herzens,"\n""Razruha na edno sÅ­rtse"" [Untergang eines Herzens] in Noveli / Bulgarian [Sofija, 1963], No. 17, pp. 519-549. Translated by DimitÅ­r Stoevski\n\n""Razrukha na edno sÅ­rtse"" [Untergang eines Herzens] in Paliashta taĭna * Razrukha na edno sÅ­rtse [So",1963.0,"\n""Razruha na edno sÅ­rtse"" [Untergang eines Herzens] in Noveli / Bulgarian [Sofija",,,,"\n""Razruha na edno sÅ­rtse"" [Untergang eines Herzens] in Noveli / Bulgarian [Sofija, 1963], No. 17, pp. 519-549. Translated by DimitÅ­r Stoevski\n\n""Razrukha na edno sÅ­rtse"" [Untergang eines Herzens] in Paliashta taĭna * Razrukha na edno sÅ­rtse [Sofija, 1945], No. 2, pp. 85-122. Translated by Anastasija Gancheva-Zografova\n\n""Razrukha na edno sÅ­rtse"" [Untergang eines Herzens] in Razrukha na edno sÅ­rtse * Guvernantka * Opasna igra. Razkazi [Sofija, 1933], No. 1, pp. 7-45. Translated by Ana G. Deianova\n\n\n\n",Fiction / Individual Stories (Bulgarian),Fiction,Post-WWII (1943-1980)
6085,41846,Razrukha na edno sŭrtse * Guvernantkata * Opasna igra. Razkazi,,Razrukha na edno sŭrtse * Guvernantkata * Opasna igra. Razkazi,,,,,,Razrukha na edno sŭrtse * Guvernantkata * Opasna igra. Razkazi,,,
1779,56712,''',1933,"'''[1933]: Mozaĭka ot Znameniti SÅ­vremenni Romani, Sofija'''\n\n''Razrukha na edno sÅ­rtse * Guvernantkata * Opasna igra. Razkazi'' [Untergang eines Herzens * Die Gouvernante * Sommernovellette. Novellen]. Translated by Ana G. Deianova. 83/(1)p. [Se",1933.0,'''[1933]: Mozaĭka ot Znameniti SÅ­vremenni Romani,Series,,83,"'''[1933]: Mozaĭka ot Znameniti SÅ­vremenni Romani, Sofija'''\n\n''Razrukha na edno sÅ­rtse * Guvernantkata * Opasna igra. Razkazi'' [Untergang eines Herzens * Die Gouvernante * Sommernovellette. Novellen]. Translated by Ana G. Deianova. 83/(1)p. [Series: Mozaĭka ot znameniti sÅ­vremenni romani, Godina XXV, kniga 3]\n\n'''Contents:'''\n\nRazrukha na edno sÅ­rtse [Untergang eines Herzens], pp. 7-45\nGuvernantkata [Die Gouvernante], pp. 49-67\nOpasna igra [Sommernovellette], pp. 71-83\n\n\n\n",Fiction / Volumes (Bulgarian),Fiction,During Lifetime (1881-1942)
6566,48362,"""Ich werde spielen...Ich akzeptiere eine Partie. Eine einzige Partie!"" Zum Literaturcomic ''Die Schachnovelle''"" in Schachnovelle. Stefan Zweigs letztes Werk neu gelesen","Würzburg, 2019","""Ich werde spielen...Ich akzeptiere eine Partie. Eine einzige Partie!"" Zum Literaturcomic ''Die Schachnovelle''"" in Schachnovelle. Stefan Zweigs letztes Werk neu gelesen [Würzburg, 2019], No. 11, pp. 149-164\n\n\n\n",2019.0,"""Ich werde spielen...Ich akzeptiere eine Partie. Eine einzige Partie!"" Zum Literaturcomic ''Die Schachnovelle''"" in Schachnovelle. Stefan Zweigs letztes Werk neu gelesen [Würzburg",,German,,"""Ich werde spielen...Ich akzeptiere eine Partie. Eine einzige Partie!"" Zum Literaturcomic ''Die Schachnovelle''"" in Schachnovelle. Stefan Zweigs letztes Werk neu gelesen [Würzburg, 2019], No. 11, pp. 149-164\n\n\n\n",Secondary Literature / Authors (German),Secondary Literature,Contemporary (after 2000)
4623,33036,"""RaÊ¾y Stīfān Zfāyj biÊ¾l-čkhar""",Stefan Zweig's Opinion of Others,"""RaÊ¾y Stīfān Zfāyj biÊ¾l-čkhar"" [Stefan Zweig's Opinion of Others] in ''Manārāt'' [Manarat / Lighthouses] [Baghdad], Vol. 9: No. 2477 [9 May 2012], Stefan Zweig, p. 4\n\nPublished online:\n\nhttp://www.almadasupplements.com/pdf/05-2477/21.pdf\n",2012.0,"""RaÊ¾y Stīfān Zfāyj biÊ¾l-čkhar"" [Stefan Zweig's Opinion of Others] in ''Manārāt'' [Manarat / Lighthouses] [Baghdad]",Published online,Arabic,,"""RaÊ¾y Stīfān Zfāyj biÊ¾l-čkhar"" [Stefan Zweig's Opinion of Others] in ''Manārāt'' [Manarat / Lighthouses] [Baghdad], Vol. 9: No. 2477 [9 May 2012], Stefan Zweig, p. 4\n\nPublished online:\n\nhttp://www.almadasupplements.com/pdf/05-2477/21.pdf\n\n",Secondary Literature / Titles (Arabic),Secondary Literature,Contemporary (after 2000)
4615,33309,"""RaÊ¾y al-čkharīn fī aÊ¿mālihī""",The Others' Opinion of His Works,"""RaÊ¾y al-čkharīn fī aÊ¿mālihī"" [The Others' Opinion of His Works] in ''Manārāt'' [Manarat / Lighthouses] [Baghdad], Vol. 9: No. 2477 [9 May 2012], Stefan Zweig, p. 12\n\nPublished online:\n\nhttp://www.almadasupplements.com/pdf/05-2477/21.pdf\n\",2012.0,"""RaÊ¾y al-čkharīn fī aÊ¿mālihī"" [The Others' Opinion of His Works] in ''Manārāt'' [Manarat / Lighthouses] [Baghdad]",Published online,Arabic,,"""RaÊ¾y al-čkharīn fī aÊ¿mālihī"" [The Others' Opinion of His Works] in ''Manārāt'' [Manarat / Lighthouses] [Baghdad], Vol. 9: No. 2477 [9 May 2012], Stefan Zweig, p. 12\n\nPublished online:\n\nhttp://www.almadasupplements.com/pdf/05-2477/21.pdf\n\nhttp://almadasupplements.com/news.php?action=view&id=4600#sthash.6NxUiCpJ.bt0FvJYZ.dpbs\n\nhttp://almadasupplements.com/news.php?action=view&id=4600#sthash.6NxUiCpJ.IEmyTCFT.dpbs\n\n\n\n",Secondary Literature / Titles (Arabic),Secondary Literature,Contemporary (after 2000)
4622,33031,"Raḥīm, SaÊ¿d Muḥammad / Raheem, Saad Mohamad",,"Raḥīm, SaÊ¿d Muḥammad / Raheem, Saad Mohamad",,Raḥīm,,,,"Raḥīm, SaÊ¿d Muḥammad / Raheem, Saad Mohamad",,,
6956,52072,"\n""''Buchmendel'' (1929)"" in Stefan-Zweig-Handbuch","Berlin/Boston, 2018","\n""''Buchmendel'' (1929)"" in Stefan-Zweig-Handbuch [Berlin/Boston, 2018], III. Das Werk, 3.5 ''Kleine Chronik'' (1929), No. 3.5.4, pp. 230-232\n\n""''Die Liebe der Erika Ewald'' (1904)"" in Stefan-Zweig-Handbuch [Berlin/Boston, 2018], III. Das Werk, 3.",1929.0,"\n""''Buchmendel'' (1929)"" in Stefan-Zweig-Handbuch [Berlin/Boston",Berlin,German,,"\n""''Buchmendel'' (1929)"" in Stefan-Zweig-Handbuch [Berlin/Boston, 2018], III. Das Werk, 3.5 ''Kleine Chronik'' (1929), No. 3.5.4, pp. 230-232\n\n""''Die Liebe der Erika Ewald'' (1904)"" in Stefan-Zweig-Handbuch [Berlin/Boston, 2018], III. Das Werk, 3. Die Erzählbände, No. 3.1, pp. 178-188\n\n\n\n",Secondary Literature / Authors (German),Secondary Literature,During Lifetime (1881-1942)
6912,54844,"""Reconnaissance. Hommage Ã Romain Rolland""",pour le 70e anniversaire de Romain Rolland,"""Reconnaissance. Hommage Ã Romain Rolland"" [pour le 70e anniversaire de Romain Rolland] [Translated into French by Alzir Hella] in ''Vendredi'' [Paris], No. 12 [24 January 1936], p. 5. Contributions by Stefan Zweig et al.\n\n'''Reprinted in:'''\n\n''",1936.0,"""Reconnaissance. Hommage Ã Romain Rolland"" [pour le 70e anniversaire de Romain Rolland] [Translated into French by Alzir Hella] in ''Vendredi'' [Paris]",Paris,French,,"""Reconnaissance. Hommage Ã Romain Rolland"" [pour le 70e anniversaire de Romain Rolland] [Translated into French by Alzir Hella] in ''Vendredi'' [Paris], No. 12 [24 January 1936], p. 5. Contributions by Stefan Zweig et al.\n\n'''Reprinted in:'''\n\n''Hommage Ã Romain Rolland''. Genève: Ã‰ditions du Mont-Blanc, 1945, pp. 86-91\n''Lu dans la presse universelle'' [Paris], No. 6 [7 February 1936], p. 14 [Minus the last paragraph]\nL'Esprit européen en exil [Paris, 2020], No. 19, pp. (169)-173\n\n\n'''See:''' Rolland, Romain / Essays\n\n\n",Essays / Individual Essays (French),Essays,During Lifetime (1881-1942)
5718,40687,"""Recordando a Theodor Herzl""",,"""Recordando a Theodor Herzl"". '''See:''' Herzl, Theodor / Spanish\n\n\n",,"""Recordando a Theodor Herzl"". '''See:''' Herzl",See,Spanish,,"""Recordando a Theodor Herzl"". '''See:''' Herzl, Theodor / Spanish\n\n\n",Essays / Individual Essays (Spanish),Essays,
5701,40689,"""Recuerdos de Emilio Verhaeren""",Erinnerungen an Emile Verhaeren,"""Recuerdos de Emilio Verhaeren"" [Erinnerungen an Emile Verhaeren]. '''See:''' Verhaeren, Emile / Spanish \n\n",,"""Recuerdos de Emilio Verhaeren"" [Erinnerungen an Emile Verhaeren]. '''See:''' Verhaeren",See,Spanish,,"""Recuerdos de Emilio Verhaeren"" [Erinnerungen an Emile Verhaeren]. '''See:''' Verhaeren, Emile / Spanish \n\n",Essays / Individual Essays (Spanish),Essays,
628,56848,"""Redai diankuangbing huanzhe""",Der Amokläufer,"""Redai diankuangbing huanzhe"" [Der Amokläufer] in:\n\nCiweige qingyu xiaoshuo [Shanghai, 1997], No. 5, pp. 135-203\nCiweige wenji [Taiyuan/Xi'an, 1998], Vol. 3, No. 6, pp. 160-216\nCiweige xiaoshuo jingxuan [Beijing, 2003], No. 3, pp. 59-106\nCiweige",1997.0,"""Redai diankuangbing huanzhe"" [Der Amokläufer] in:\n\nCiweige qingyu xiaoshuo [Shanghai",See,Chinese,,"""Redai diankuangbing huanzhe"" [Der Amokläufer] in:\n\nCiweige qingyu xiaoshuo [Shanghai, 1997], No. 5, pp. 135-203\nCiweige wenji [Taiyuan/Xi'an, 1998], Vol. 3, No. 6, pp. 160-216\nCiweige xiaoshuo jingxuan [Beijing, 2003], No. 3, pp. 59-106\nCiweige xiaoshuo quanji [Xi'an, 1995], Vol. 2, No. 29, pp. 1-55\nXiangqi de gushi [Beijing, 2000], No. 5, pp. 108-152\nYige mosheng nüren de laixin [Nanjing, 1998], No. 8, pp. 211-259\nYige mosheng nüren de laixin [Beijing, 2003], No. 5, pp. 96-135\n\n\n'''See:''' Der Amokläufer. Translations: Chinese\n\n'''See also:''' '''[1]'''. Gu; '''[2]'''. Malai kuangren; '''[3]'''. Malaiya de kuangren; '''[4]'''. Redai diankuangzheng huanzhe\n\n\n",Fiction / Individual Stories (Chinese),Fiction,Late 20th Century (1981-2000)
967,56849,"""Redai diankuangzheng huanzhe""",Der Amokläufer,"""Redai diankuangzheng huanzhe"" [Der Amokläufer] in:\n\nCiweige xiaoshuo ji [Tianjin, 1982], No. 6, pp. 189-246\nYige nüren yishengzhong de ershisi xiaoshi / Volume [Guangzhou, 1996], No. 4, pp. 20-77\n\n\n'''See:''' Der Amokläufer. Translations: Chin",1982.0,"""Redai diankuangzheng huanzhe"" [Der Amokläufer] in:\n\nCiweige xiaoshuo ji [Tianjin",See,Chinese,,"""Redai diankuangzheng huanzhe"" [Der Amokläufer] in:\n\nCiweige xiaoshuo ji [Tianjin, 1982], No. 6, pp. 189-246\nYige nüren yishengzhong de ershisi xiaoshi / Volume [Guangzhou, 1996], No. 4, pp. 20-77\n\n\n'''See:''' Der Amokläufer. Translations: Chinese\n\n'''See also:''' '''[1]'''. Gu; '''[2]'''. Malai kuangren; '''[3]'''. Malaiya de kuangren; '''[4]'''. Redai diankuangbing huanzhe\n\n",Fiction / Individual Stories (Chinese),Fiction,Late 20th Century (1981-2000)
2749,55580,"Gorki, Maxim / An Maxim Gorki",,"Gorki, Maxim / An Maxim Gorki",,Gorki,,,,"Gorki, Maxim / An Maxim Gorki",,,
3849,27957,''',1994,"'''[1994]: Max Euwe-Centrum, Amsterdam'''\n\n''Schaken in isolemnt''. 20p. Concerning Stefan Zweig's ""Schachnovelle"", pp. 5-6\n\n\n",1994.0,'''[1994]: Max Euwe-Centrum,,,20.0,"'''[1994]: Max Euwe-Centrum, Amsterdam'''\n\n''Schaken in isolemnt''. 20p. Concerning Stefan Zweig's ""Schachnovelle"", pp. 5-6\n\n\n",Secondary Literature / Authors (Dutch),Secondary Literature,Late 20th Century (1981-2000)
3807,27546,"""The private life of Stefan Zweig in England"" in ''The Arts Desk''","Cockfosters, London","""The private life of Stefan Zweig in England"" in ''The Arts Desk'' [Cockfosters, London], 9 February 2017. Contains 6 photographs. See: http://www.theartsdesk.com/books-theatre/private-life-stefan-zweig-england\n\n\n",2017.0,"""The private life of Stefan Zweig in England"" in ''The Arts Desk'' [Cockfosters",London,English,,"""The private life of Stefan Zweig in England"" in ''The Arts Desk'' [Cockfosters, London], 9 February 2017. Contains 6 photographs. See: http://www.theartsdesk.com/books-theatre/private-life-stefan-zweig-england\n\n\n",Secondary Literature / Authors (English),Secondary Literature,Contemporary (after 2000)
2618,52822,"'''French'''\n\n""Le style narratif de Stefan Zweig"" in ""Ich liebte Frankreich wie eine zweite Heimat"". Neue Studien zu Stefan Zweig","Wũrzburg, 2011","'''French'''\n\n""Le style narratif de Stefan Zweig"" in ""Ich liebte Frankreich wie eine zweite Heimat"". Neue Studien zu Stefan Zweig [WÅ©rzburg, 2011], No. 12, pp. 157-169\n\n'''German'''\n\n""Jeremias bei Stefan Zweig und Franz Werfel. Symbolfigur des",2011.0,"'''French'''\n\n""Le style narratif de Stefan Zweig"" in ""Ich liebte Frankreich wie eine zweite Heimat"". Neue Studien zu Stefan Zweig [WÅ©rzburg",New York,French,,"'''French'''\n\n""Le style narratif de Stefan Zweig"" in ""Ich liebte Frankreich wie eine zweite Heimat"". Neue Studien zu Stefan Zweig [WÅ©rzburg, 2011], No. 12, pp. 157-169\n\n'''German'''\n\n""Jeremias bei Stefan Zweig und Franz Werfel. Symbolfigur des eruopäischen Juden"" in Stefan Zweig und Europa [Hildesheim/Zürich/New York, 2011], No. 10, pp. (165)-192\n\n""''Marceline Desbordes-Valmore. Das Lebensbild einer Dichterin'' (1920)"" in Stefan-Zweig-Handbuch [Berlin/Boston, 2018], III. Das Werk, 12. Literarische Biografien, No. 12.3, pp. 455-460\n\n""Stefan Zweig und das Christentum"" in Stefan Zweig Reconsidered. New Perspectives on his Literary and Biographical Writings [Tübingen, 2007], No. 7, pp. (91)-106\n\n""Stefan Zweigs Balzac und der Dämon"" in Stefan Zweig und das Dämonische [WÅ©rzburg, 2008], Dämonie des Schöpferischen, No. 7, pp. 68-77\n\n""Stefan Zweigs unrealisierte Filmprojekte"" in Stefan Zweig lebt. Akten des 2. Internationalen Stefan Zweig Kongresses in Salzburg 1998 [Stuttgart, 1999], Themenkreis 2: Stefan Zweig und der Film, No. 4, pp. 25-32\n\n\n",Secondary Literature / Authors (French); Secondary Literature / Authors (German),Secondary Literature,Contemporary (after 2000)
2690,40775,"""Regn""",Die Frau und die Landschaft,"""Regn"" [Die Frau und die Landschaft] in Eros. Tre erotiske noveller [København, 1953], No. 3, pp. (125)-159 / [København, 1964], No. 3, pp. (123)-(157) / [København, 1980], No. 3, pp. (125)-159\n\n",1953.0,"""Regn"" [Die Frau und die Landschaft] in Eros. Tre erotiske noveller [København",,,,"""Regn"" [Die Frau und die Landschaft] in Eros. Tre erotiske noveller [København, 1953], No. 3, pp. (125)-159 / [København, 1964], No. 3, pp. (123)-(157) / [København, 1980], No. 3, pp. (125)-159\n\n",Fiction / Individual Stories (Danish),Fiction,Post-WWII (1943-1980)
3900,28279,"""Die Partie ist gespielt, die Revanche fesselt vorab. Uraufführung bei den Schwetzinger Festspielen - 'Schachnovelle' nach Stefan Zweig von Violeta Dinescu"" in ''Stuttgarter Nachrichten''",Stuttgart,"""Die Partie ist gespielt, die Revanche fesselt vorab. Uraufführung bei den Schwetzinger Festspielen - 'Schachnovelle' nach Stefan Zweig von Violeta Dinescu"" in ''Stuttgarter Nachrichten'' [Stuttgart], 21 May 1994 [No. 116]\n\n\n",1994.0,"""Die Partie ist gespielt",,German,,"""Die Partie ist gespielt, die Revanche fesselt vorab. Uraufführung bei den Schwetzinger Festspielen - 'Schachnovelle' nach Stefan Zweig von Violeta Dinescu"" in ''Stuttgarter Nachrichten'' [Stuttgart], 21 May 1994 [No. 116]\n\n\n",Secondary Literature / Authors (German),Secondary Literature,Late 20th Century (1981-2000)
